text,emotion
Nie mam pojecia co z tym zrobic,zdegustowany
Zawiodlem samego siebie.,smutny
Kazda chwila tej ciszy wypelnia mnie poczuciem glebokiego odpoczynku.,kontemplujacy
Wow to wyglada o wiele lepiej niz myslalem!,zaskoczony
To wyglada absolutnie rewelacyjnie jestem w totalnym szoku!,zaskoczony
Nie wiem czy dam rade.,smutny
To nie jest sprawiedliwe czuje sie ignorowany!,zly
Znowu wszystko mnie przeroslo.,smutny
Nie mam nadziei na przyszlosc.,smutny
Nie potrafie znalezc nadziei.,smutny
Znowu zaczynam od zera czemu to sie powtarza?,zly
Zaraz sie cos stanie!,przerazony
Za moment znajde rozwiazanie,neutralny
Nie moge uwierzyc ale jest swietnie!,zaskoczony
Czemu musze byc swiadkiem takich okropnych sytuacji? Jak to mozliwe zeby ktos byl tak bezczelny?,zdegustowany
To jak absolutnie wyjatkowa chwila!,szczesliwy
Znowu czuje sie jakbym byl sam z tymi uczuciami.,smutny
To kompletny brak kompetencji,zdegustowany
Znowu czuje sie jakbym byl zagubiony.,smutny
To jest wyjatkowe!,zaskoczony
Jestem tak sfrustrowany,zly
To nie miesci mi sie w glowie,zdegustowany
W ciszy odnajduje odpowiedzi ktore wczesniej wydawaly sie niemozliwe do znalezienia.,kontemplujacy
To musze jeszcze sprawdzic,neutralny
Zaraz sie to skonczy!,przerazony
Jestem pelen emocji i energii!,szczesliwy
Czuje jakby caly swiat sie zawalil.,smutny
To jest po prostu wspaniale!,zaskoczony
Nie wiem co dalej.,smutny
Zastanawiam sie jak zycie wyglada gdy przestajemy sie spieszyc i zaczynamy zyc w zgodzie z soba.,kontemplujacy
Znowu cos poszlo nie tak jak to mozliwe?,zdegustowany
Czuje jakby grunt usuwal mi sie spod nog,przerazony
To jest jak dlawiacy strach,przerazony
Nie wiem jak przez to przejsc,przerazony
Znowu cos mi sie nie udalo!,zly
Tragedia,zdegustowany
Nie wiem jak znalezc wyjscie z tego.,smutny
Jestem w szoku jakie to piekne!,zaskoczony
Znowu czuje sie jakbym stracil nadzieje na wszystko.,smutny
To absolutnie wyjatkowy moment!,szczesliwy
To wspaniala chwila!,szczesliwy
To prawdziwe blogoslawienstwo!,szczesliwy
Zaraz wybuchne ze strachu!,przerazony
Po prostu nie wiem co dalej,zly
Znowu wszystko na marne,zly
Patrze na gwiazdy i mysle o wszechswiecie.,kontemplujacy
To wyglada tragicznie,zdegustowany
Zaraz wszystko sie zawali!,przerazony
Po prostu nie wiem co z tym zrobic,zly
Podazajac sciezka czuje jak kazda roslina wokol mnie wprowadza mnie w stan rownowagi.,kontemplujacy
Skontaktuje sie z kims w tej sprawie,neutralny
To naprawde dziala?,zaskoczony
Po tym wszystkim czuje sie calkowicie bezsilny. ,zdegustowany
To jest nie do uwierzenia!,zaskoczony
Zaraz wroce do tematu,neutralny
Zaraz sie tym zajme,neutralny
Spokoj wypelnia mnie calkowicie dajac poczucie wewnetrznej harmonii.,kontemplujacy
To najlepsza decyzja mojego zycia!,szczesliwy
Zajmijmy sie tym kroku po kroku,neutralny
Nie potrafie tego zniesc!,przerazony
Chcialbym dowiedziec sie wiecej,neutralny
To wszystko mnie przytlacza i frustruje!,zly
Z kazdym momentem odpoczynku czuje sie bardziej zharmonizowany.,kontemplujacy
Wow nie spodziewalem sie czegos takiego!,zaskoczony
Zaraz cos sie wydarzy!,przerazony
Jestem zniesmaczony,zdegustowany
Po prostu nie wytrzymam tego. ,zdegustowany
To jest niewiarygodne,zdegustowany
Z kazdym oddechem czuje sie spokojny i zrelaksowany.,kontemplujacy
Czuje ze wszystko traci sens.,smutny
Stracilem wszystko co bylo dla mnie wazne.,smutny
To uczucie jest jak przerazajacy sen,przerazony
Wow to jest naprawde fenomenalne!,zaskoczony
Ojej to jest absolutnie fantastyczne!,zaskoczony
Spokoj tej chwili wypelnia mnie wewnetrzna rownowaga.,kontemplujacy
Zaraz to zalatwie,neutralny
Znowu to sie stalo jak to mozliwe?,zly
Jestem pelen radosci!,szczesliwy
Zaraz wybuchne ze strachu!,przerazony
Kazdy oddech w tej chwili wypelnia mnie spokojem i rownowaga.,kontemplujacy
To jest kompletny zwrot akcji!,zaskoczony
Nie moge tego zrozumiec,przerazony
To mi po prostu nie pasuje. ,zdegustowany
Po prostu nie wiem co zrobic,zly
Po prostu nie wytrzymam juz tej sytuacji,zly
To rozbija mnie emocjonalnie,przerazony
Kazda mysl tutaj jest czysta i przejrzysta.,kontemplujacy
Nie wiem jak przetrwac.,smutny
Nie wiem jak to przezyje!,przerazony
Zaraz zacznie sie cos strasznego!,przerazony
To nie daje mi spokoju,zdegustowany
Chwile w tej ciszy pomagaja mi poczuc jak kazda decyzja staje sie bardziej klarowna.,kontemplujacy
Wow to jest cos naprawde wyjatkowego!,zaskoczony
To uczucie przytlacza kazda mysl,przerazony
To jak najpiekniejsza chwila!,szczesliwy
Zaraz to ogarniemy,neutralny
To wykracza poza wszelkie standardy,zdegustowany
Nie potrafie znalezc drogi do siebie.,smutny
Po prostu nie mam juz sil,zly
To jest nie do przyjecia,zdegustowany
To wymaga kilku minut,neutralny
Przygotuje odpowiedz,neutralny
Patrze na spadajace liscie czujac jak ich taniec przypomina mi o pieknie natury.,kontemplujacy
To jest wiecej niz tylko widok.,kontemplujacy
Jestem pelen energii!,szczesliwy
Potrzebuje chwili na refleksje,neutralny
Znowu jestem sam ze swoimi myslami.,smutny
To absolutnie najlepszy wybor!,szczesliwy
Patrzac na kwiaty czuje jak zycie toczy sie w naturalnym rytmie bez pospiechu.,kontemplujacy
Po prostu czuje sie zdruzgotany,zly
Nie moge tego zniesc,zly
Znowu wszystko sie sypie czemu?,zly
Sprawdze co sie da zrobic,neutralny
Nie wiem jak sobie z tym poradzic.,smutny
To jest do omowienia pozniej,neutralny
Zaskoczylo mnie to do tego stopnia ze nie wiem jak to wyrazic!,zaskoczony
Znowu wszystko sie psuje czemu?,zly
Znowu wszystko idzie nie tak jak powinno,zly
Jestem pelen szczescia!,szczesliwy
To jest idealne miejsce na odpoczynek.,kontemplujacy
Wow to jest zupelnie niesamowite jak dobrze to wyszlo!,zaskoczony
Nie wiem jak to wszystko przetrwac.,smutny
Nie wiem jak przez to wszystko przejsc.,smutny
Czuje jakbym znalazl swoje miejsce.,kontemplujacy
Kazda sekunda spokoju przypomina mi jak wazna jest rownowaga w moim zyciu.,kontemplujacy
To mnie wykonczy,zly
Zaraz poczuje ze znikam!,przerazony
Nie wiem jak mam to przyjac. ,zdegustowany
To zupelnie przeroslo moje najskrytsze nadzieje!,zaskoczony
Nie wiem co sie dzieje ale to mnie przeraza!,przerazony
Trzeba to dokladnie sprawdzic,neutralny
Za chwile to rozwiaze,neutralny
Znowu zawiodlem czemu zawsze tak jest?,zly
To najlepszy dzien w moim zyciu!,szczesliwy
To jak najlepszy wybor w moim zyciu!,szczesliwy
Jestem pelen wdziecznosci za ten dzien!,szczesliwy
To mnie przerasta!,przerazony
Jakie to wszystko jest spokojne i ciche.,kontemplujacy
Nie potrafie znalezc w sobie spokoju,przerazony
Znowu czuje sie jakbym nie pasowal do niczego.,smutny
Nie mam nadziei na nic.,smutny
Po prostu nie wiem jak to przezyc,zly
Zaraz to zrobimy,neutralny
Zatrzymuje sie na chwile by poczuc jak czas zwalnia.,kontemplujacy
Nie wiem jak to naprawic!,zly
Zajmijmy sie tym spokojnie,neutralny
To jak wspanialy dzien!,szczesliwy
Nie wiem co dalej ze mna.,smutny
Jestem pelen radosci!,szczesliwy
Nie wiem jak to przejsc,zdegustowany
To jest beznadziejne,zly
To mnie calkowicie przeroslo.,smutny
To jak cudowna chwila!,szczesliwy
To cudowny dzien pelen radosci!,szczesliwy
Zgubilam wiare w siebie.,smutny
Jestem pelen radosci i pozytywnych emocji!,szczesliwy
To wymaga dalszej weryfikacji,neutralny
Znowu czuje sie jakbym byl na dnie.,smutny
Po prostu nie potrafie tego zniesc,zly
Zaskoczylo mnie to do granic mozliwosci! ,zaskoczony
Za moment sprawdze,neutralny
Spokoj umyslu przynosi najwieksza radosc.,kontemplujacy
To mnie zaskoczylo w sposob ktory jest po prostu nieoczekiwany!,zaskoczony
Co sie dzieje?!,przerazony
Kazda sekunda to nowe odkrycie.,kontemplujacy
Jestem pelen entuzjazmu i radosci!,szczesliwy
Chwile spokoju pozwalaja mi poczuc jak zycie staje sie pelne harmonii.,kontemplujacy
Zdecydowanie wydaje mi sie ze zaczelismy zla droga bo teraz wszystko jest juz stracone a kazde nasze dzialanie pogarsza sprawy. ,zdegustowany
Z kazdym oddechem czuje sie bardziej zharmonizowany.,kontemplujacy
Nie potrafie przestac myslec o tym strachu,przerazony
Rownowaga panuje w kazdym moim ruchu.,kontemplujacy
Po prostu nie wiem jak to zrobic,zly
To uczucie sprawia ze czuje sie bezradny,przerazony
Ojej to wyszlo fantastycznie!,zaskoczony
Patrzac na deszcz czuje jak wszystko staje sie swieze i czyste.,kontemplujacy
Kazda chwila kontemplacji przypomina mi jak piekna moze byc prostota.,kontemplujacy
Znowu to sie dzieje,zly
Patrzenie na plynaca rzeke pozwala mi poczuc sie czescia wiekszego cyklu zycia.,kontemplujacy
Znowu czuje sie zniechecony,zly
Z kazda chwila tej ciszy czuje jak moje mysli staja sie spokojniejsze.,kontemplujacy
To musze jeszcze zweryfikowac,neutralny
Za moment to sprawdze,neutralny
Jak mozna byc takim idiota?,zdegustowany
Nie potrafie sobie wyobrazic jak mozna bylo popelnic taki blad. ,zdegustowany
To cudowny czas pelen nadziei!,szczesliwy
Zaskoczylo mnie to w taki sposob ze musze to powtorzyc! ,zaskoczony
To idealny moment!,szczesliwy
To uczucie jest jak wiatry ktore mnie porywaja,przerazony
Nie potrafie znalezc sposobu by sie uspokoic,przerazony
To wymaga dodatkowych ustalen,neutralny
Nie wiem jak sobie poradzic z tym bolem.,smutny
To nie ma zadnego sensu jak mozna byc tak nieodpowiedzialnym to mnie po prostu obrzydza,zdegustowany
Chwile wyciszenia pozwalaja mi poczuc jak moje mysli staja sie spokojniejsze.,kontemplujacy
Znowu czuje sie jakbym byl sam w tym wszystkim.,smutny
To mnie przerasta. ,zdegustowany
Nie spodziewalem sie czegos takiego!,zaskoczony
Tak sie ciesze ze to zrobilem!,szczesliwy
Musze to omowic z kims,neutralny
To jest absolutnie zaskakujace w najlepszym sensie!,zaskoczony
Znowu wszystko sie wali na moja glowe!,zly
Boze co teraz?,przerazony
To jak najgorszy horror,przerazony
Patrze na otaczajacy mnie swiat i odczuwam cisze.,kontemplujacy
Znowu to sie stalo to mnie zniszczy,zly
Jestem pelen energii!,szczesliwy
To uczucie zzera mnie od srodka,przerazony
Zaraz pojde w zawal!,przerazony
Znowu to sie wydarzylo nie moge tego zniesc,zly
Ojej to mnie totalnie zaskoczylo w pozytywny sposob!,zaskoczony
Zaraz cos strasznego sie stanie!,przerazony
Za chwile to rozwiazemy,neutralny
Zaraz dostane ataku paniki!,przerazony
Skontaktuje sie z kims w tej sprawie,neutralny
Nie rozumiem jak mozna dopuscic do czegos tak glupiego. ,zdegustowany
Nie wytrzymam tego dluzej,zly
Jestem pelen entuzjazmu!,szczesliwy
Nie wiem co robic dalej,przerazony
Z kazdym oddechem czuje jak kazda czesc mojego ciala staje sie spokojniejsza.,kontemplujacy
Patrzac na wszystko co sie dzieje czuje jak malo kontrolujemy w zyciu.,kontemplujacy
Nie wiem czy bede w stanie to przejsc,przerazony
Zaraz wybuchne z leku!,przerazony
To uczucie wypelnia mnie niepokojem,przerazony
Wow to jest zupelnie niewiarygodne jak dobrze to wyszlo!,zaskoczony
To najlepsza decyzja w moim zyciu!,szczesliwy
Prosze o moment cierpliwosci,neutralny
Chwila odpoczynku przywraca mi poczucie spokoju i rownowagi.,kontemplujacy
Potrzebuje chwile czasu,neutralny
Jestem calkowicie zaskoczony to wyglada o wiele lepiej niz sie spodziewalem!,zaskoczony
Jestem pelen szczescia!,szczesliwy
Jestem pelen emocji i szczescia!,szczesliwy
Jestem pelen optymizmu!,szczesliwy
Znowu wszystko sie komplikuje,zly
To jest poprostu przygnebiajace,zdegustowany
To mnie zniecheca,zdegustowany
Zalatwimy to pozniej,neutralny
Nie potrafie juz udawac ze jest dobrze.,smutny
Chwila zadumy nad tym co mnie otacza przypomina mi o pieknie kazdego detalu.,kontemplujacy
Nie sadzilem ze to sie uda!,zaskoczony
Znowu wszystko sie zepsulo,zly
Nie wiem co robic dalej.,smutny
To kompletnie nie do przyjecia,zdegustowany
Nie wiem jak mam to wytrzymac.,smutny
Wow to jest cos co nigdy bym nie przewidzial!,zaskoczony
Znowu to sie stalo nie wiem jak to naprawic,zly
Znowu wszystko sie psuje co teraz?,zly
Ojej to wyszlo zupelnie inaczej niz sie spodziewalem ale wspaniale!,zaskoczony
O rany jestem w szoku!,zaskoczony
To jest po prostu zbyt wiele do zniesienia,zdegustowany
Sprawdze to za chwile,neutralny
Wow to wyglada absolutnie niesamowicie totalnie mnie zaskoczylo!,zaskoczony
Wow takiego czegos sie nie spodziewalem! ,zaskoczony
Jestem pelen zadowolenia!,szczesliwy
To absolutnie najlepszy moment!,szczesliwy
To wymaga weryfikacji,neutralny
Nie czuje sie bezpiecznie!,przerazony
Znowu czuje sie jakbym stracil wszystko co mialem.,smutny
Nie wiem jak przez to przejsc.,smutny
Zatrzymuje sie na chwile by docenic te male rzeczy ktore mijam kazdego dnia.,kontemplujacy
Znowu czuje sie przegrany.,smutny
Nie wierze ze to sie stalo.,smutny
Skontaktuje sie z kims odpowiedzialnym pozniej,neutralny
To uczucie zamraza kazdy moj ruch,przerazony
Nie wiem co zrobic z tym wszystkim.,smutny
To uczucie jest jak cios ktory nigdy nie ustaje,przerazony
Nie moge w to uwierzyc nawet teraz,przerazony
Nie wierze ze to sie dzieje,zdegustowany
Wow to jest absolutnie niesamowite nie moge w to uwierzyc!,zaskoczony
Czuje ze cos zlego sie wydarzy!,przerazony
Jestem pelen entuzjazmu!,szczesliwy
Pelna cisza wypelnia mnie poczuciem wewnetrznej harmonii.,kontemplujacy
To jak sen z ktorego nie moge sie obudzic.,smutny
Nie wiem jak sobie z tym poradzic.,smutny
To mnie calkowicie przygnebia. ,zdegustowany
Nie wiem jak przez to przejsc.,smutny
Zalatwimy to na spokojnie,neutralny
To nie ma sensu,zdegustowany
Jakie to wszystko jest piekne w swej prostocie.,kontemplujacy
Kazda chwila w tym miejscu sprawia ze czuje sie bardziej polaczony z natura.,kontemplujacy
Znowu czuje sie jakbym mial stracic wszystko.,smutny
Nie potrafie juz tego zniesc,zly
Nie mam juz nic do stracenia.,smutny
Zatrzymuje sie na chwile by poczuc jak ta chwila spokoju wplywa na moje emocje.,kontemplujacy
Po prostu nie moge zrozumiec jak to sie moglo wydarzyc,zdegustowany
To jak najlepszy wybor w moim zyciu!,szczesliwy
Zaraz zwariuje z tego leku!,przerazony
Chcialbym cofnac czas.,smutny
To naprawde przeroslo moje oczekiwania nie moge uwierzyc jak to sie udalo!,zaskoczony
Chwileczke musze to omowic,neutralny
Zajmuje sie tym po spotkaniu,neutralny
Nie wiem jak sie w tym odnalezc - to jest absolutna katastrofa. ,zdegustowany
To przerasta wszelkie normy,zdegustowany
Potrzebuje wiecej danych,neutralny
Zaraz do tego wroce,neutralny
Nie wiem jak to przezyc wszystko sie sypie,zly
Jestem pelen entuzjazmu i nadziei!,szczesliwy
Zatrzymuje sie by poczuc jak spokoj wokol mnie wplywa na moje mysli.,kontemplujacy
Co bedzie dalej?!,przerazony
Nie moge znalezc spokoju w sobie.,smutny
Wow to jest naprawde niesamowite nie moge tego ogarnac!,zaskoczony
Zatrzymuje sie by poczuc jak kazda sekunda tej chwili wypelnia mnie spokojem.,kontemplujacy
Zacznijmy od poczatku,neutralny
Ok to rozwiazemy,neutralny
Wow jestem zachwycony tym wynikiem!,zaskoczony
Boze co teraz?,przerazony
Zatrzymujac sie czuje jak kazda chwila tej ciszy wplywa na moje cialo i umysl.,kontemplujacy
To absolutnie wspaniala chwila!,szczesliwy
Zaraz nie wytrzymam!,przerazony
Chcialbym sie cofnac do lepszych dni.,smutny
To jakby swiat mnie pochlanial,przerazony
Chwila odpoczynku pomaga mi poczuc jak moje mysli staja sie coraz bardziej spokojne.,kontemplujacy
To absolutnie nie miesci sie w moich wyobrazeniach! ,zdegustowany
Nie moge tego zniesc,zdegustowany
Zdecydowanie nie przewidywalem ze sprawy potocza sie w ten sposob. ,zdegustowany
Nie mam juz sily na walke.,smutny
Patrze na szeroki horyzont czujac jak moje mysli plyna spokojnie w jego kierunku.,kontemplujacy
Nie wiem jak znalezc w sobie sile do dalszego zycia.,smutny
Wow to naprawde mnie przeroslo nigdy nie sadzilem ze to bedzie takie niesamowite!,zaskoczony
Kazdy listek opowiada swoja historie.,kontemplujacy
Nie potrafie sie uspokoic,przerazony
Od momentu kiedy zaczelismy wszystko wydawalo sie takie proste a teraz nic nie idzie po naszej mysli. ,zdegustowany
To jest zupelnie niesamowite nie moglem tego przewidziec!,zaskoczony
To wywraca cala sytuacje do gory nogami!,zaskoczony
Pelnia ciszy wypelnia mnie wewnetrznym spokojem.,kontemplujacy
Nie wiem jak przez to wszystko przejsc.,smutny
Moj boze,przerazony
Kazdy widok to czysta inspiracja.,kontemplujacy
To jest po prostu niewiarygodne az nie wiem co o tym myslec!,zaskoczony
Jestem pelen radosci i entuzjazmu!,szczesliwy
To idealny czas na swietowanie!,szczesliwy
Wow nie spodziewalem sie ze to bedzie az tak wspaniale!,zaskoczony
Czy czlowiek moze naprawde zrozumiec sens swojego zycia?,kontemplujacy
Ojej jestem calkowicie zachwycony!,zaskoczony
To wyglada naprawde oszalamiajaco nie moglem sie tego spodziewac!,zaskoczony
W tej chwili czuje jak wszystko wokol mnie staje sie bardziej zrozumiale.,kontemplujacy
Znowu wszystko sie nie udalo,zly
Zdecydowanie jestem rozczarowany,zdegustowany
O matko jaka mila niespodzianka!,zaskoczony
Chwile milczenia sa dla mnie czasem odkrywania siebie.,kontemplujacy
Wow to wyglada jak cos z przyszlosci totalnie niesamowite!,zaskoczony
Kazdy oddech daje mi poczucie spokoju.,kontemplujacy
Wow nie spodziewalem sie ze to wyjdzie az tak dobrze!,zaskoczony
Zaskoczylo mnie to w najlepszy mozliwy sposob jestem zachwycony!,zaskoczony
Spokojnie poradzimy sobie,neutralny
Zaraz to wyjasnie,neutralny
Nie moge uwierzyc ze to sie zdarzylo - to przekracza moje zrozumienie. ,zdegustowany
To wyglada tak dobrze ze nie wiem co powiedziec!,zaskoczony
To po prostu nieoczekiwane ale w najlepszym mozliwym sensie!,zaskoczony
Jak to mozliwe?,zly
Stracilem cos waznego.,smutny
Czuje ze utknalem na zawsze.,smutny
Nie wiem co robic dalej,przerazony
Czuje sie czescia tej harmonii.,kontemplujacy
Jak piekne jest to co mnie otacza.,kontemplujacy
Nie wiem jak poradzic sobie z tymi emocjami.,smutny
Znowu wszystko sie psuje czemu?,zly
Jak mozna dopuscic do takiego bledu to absolutnie nie do przyjecia! ,zdegustowany
To jest niesprawiedliwe!,zly
To wstyd zeby cos takiego mialo miejsce,zdegustowany
Nie mam juz nadziei na przyszlosc.,smutny
Co za radosc!,szczesliwy
Spokoj ogarnia mnie pozwalajac poczuc sie calosciowo.,kontemplujacy
Znowu czuje sie tak jakbym tonal.,smutny
O wow jakie piekne zaskoczenie!,zaskoczony
Jestem zly na wszystkich,zly
Jestem zachwycony wszystkim wokol!,szczesliwy
Zrozumienie tej sytuacji wydaje sie niemozliwe po prostu nie miesci sie w glowie. ,zdegustowany
To idealny dzien na spelnianie marzen!,szczesliwy
Znowu to sie stalo czemu?,zly
Jestem pelen energii!,szczesliwy
To zdecydowanie nie jest cos co mozna zaakceptowac. ,zdegustowany
Nie wiem jak to wszystko zrozumiec.,smutny
To zmienia wszystko co sadzilem o tej sprawie!,zaskoczony
Jestem pelen radosci!,szczesliwy
Znowu wszystko sie rozpada czemu?,zly
To jak cudowna okazja!,szczesliwy
Po prostu cudowne chwile!,szczesliwy
Jakie to wszystko jest niesamowite.,kontemplujacy
Moje zycie stalo sie szaroscia.,smutny
Po prostu to wszystko mnie przerasta,zly
Potrzebuje kilku minut,neutralny
Znowu jestem sam ze swoim bolem.,smutny
Wow to jest absolutnie fenomenalne zupelnie mnie zaskoczylo!,zaskoczony
Po prostu nie wiem jak to naprawic,zly
Nie wiem jak poradzic sobie z ta pustka.,smutny
Trzeba to jeszcze zweryfikowac,neutralny
Jestem pelen emocji!,szczesliwy
Po prostu nie mam sil na to,zly
Czuje sie jakby wszystko mnie przygniatalo.,smutny
Zastanawiam sie jak czesto zapominamy o tym co jest naprawde wazne.,kontemplujacy
Jestem pelen emocji i radosci!,szczesliwy
Jestem pelen szczescia i milosci!,szczesliwy
Wow to wyglada jak cos czego nigdy bym nie przewidzial ale jest rewelacyjne!,zaskoczony
Znowu to samo nie moge juz tego zniesc czuje sie zdegustowany i zmeczony,zdegustowany
To przytlacza wszystkie moje zmysly,przerazony
To przeroslo moje oczekiwania nie spodziewalem sie tego wcale!,zaskoczony
To uczucie wciaga mnie w ciemnosc,przerazony
To jest nie do zaakceptowania,zdegustowany
